Code,Yahoo ticker,Name,Full name,Industry code,Issued shares,Market,Industry,Asset type,Fund type,Detailed industry,Investment theme,Supply-chain role
3528,3528.TW,安馳,安馳科技股份有限公司,29,66639216,上市,電子通路業,股票,,電子通路業,電子通路業,待進一步分類
3702,3702.TW,大聯大,大聯大控股股份有限公司,29,1683620699,上市,電子通路業,股票,,電子通路業,電子通路業,待進一步分類
5434,5434.TW,崇越,崇越科技股份有限公司,29,193657655,上市,電子通路業,股票,,電子通路業,電子通路業,待進一步分類
6189,6189.TW,豐藝,豐藝電子股份有限公司,29,263779657,上市,電子通路業,股票,,電子通路業,電子通路業,待進一步分類
6281,6281.TW,全國電,全國電子股份有限公司,29,99172945,上市,電子通路業,股票,,電子通路業,電子通路業,待進一步分類
6776,6776.TW,展碁國際,展碁國際股份有限公司,29,91581430,上市,電子通路業,股票,,電子通路業,電子通路業,待進一步分類
6908,6908.TW,宏碁遊戲-創,宏碁遊戲股份有限公司,29,37180000,上市,電子通路業,股票,,電子通路業,電子通路業,待進一步分類
8070,8070.TW,長華*,長華電材股份有限公司,29,725648455,上市,電子通路業,股票,,電子通路業,電子通路業,待進一步分類
8072,8072.TW,陞泰,陞泰科技股份有限公司,29,80000000,上市,電子通路業,股票,,電子通路業,電子通路業,待進一步分類
8112,8112.TW,至上,至上電子股份有限公司,29,565293058,上市,電子通路業,股票,,電子通路業,電子通路業,待進一步分類
1471,1471.TW,首利,首利實業股份有限公司,28,150414536,上市,電子零組件,股票,,電子零組件,電子零組件,待進一步分類
1582,1582.TW,信錦,信錦企業股份有限公司,28,144268604,上市,電子零組件,股票,,電子零組件,電子零組件,待進一步分類
2059,2059.TW,川湖,川湖科技股份有限公司,28,95297072,上市,電子零組件,股票,,電子零組件,電子零組件,待進一步分類
2308,2308.TW,台達電,台達電子工業股份有限公司,28,2597543329,上市,電子零組件,股票,,資料中心電源與散熱,AI 資料中心,電源管理／散熱
2313,2313.TW,華通,華通電腦股份有限公司,28,1233820589,上市,電子零組件,股票,,PCB／IC 載板,高速運算載板,PCB／載板供應
2316,2316.TW,楠梓電,楠梓電子股份有限公司,28,182740536,上市,電子零組件,股票,,電子零組件,電子零組件,待進一步分類
2327,2327.TW,國巨*,國巨股份有限公司,28,2058730688,上市,電子零組件,股票,,電子零組件,電子零組件,待進一步分類
2328,2328.TW,廣宇,廣宇科技股份有限公司,28,518346282,上市,電子零組件,股票,,電子零組件,電子零組件,待進一步分類
2355,2355.TW,敬鵬,敬鵬工業股份有限公司,28,397495420,上市,電子零組件,股票,,電子零組件,電子零組件,待進一步分類
2367,2367.TW,燿華,燿華電子股份有限公司,28,706253175,上市,電子零組件,股票,,電子零組件,電子零組件,待進一步分類
2368,2368.TW,金像電,金像電子(股)公司,28,522932973,上市,電子零組件,股票,,PCB／IC 載板,高速運算載板,PCB／載板供應
2375,2375.TW,凱美,凱美電機股份有限公司,28,108675334,上市,電子零組件,股票,,電子零組件,電子零組件,待進一步分類
2383,2383.TW,台光電,台光電子材料股份有限公司,28,358321114,上市,電子零組件,股票,,PCB／IC 載板,高速運算載板,PCB／載板供應
2385,2385.TW,群光,群光電子股份有限公司,28,765721188,上市,電子零組件,股票,,電子零組件,電子零組件,待進一步分類
2392,2392.TW,正崴,正崴精密工業股份有限公司,28,512326940,上市,電子零組件,股票,,電子零組件,電子零組件,待進一步分類
2402,2402.TW,毅嘉,毅嘉科技股份有限公司,28,307536533,上市,電子零組件,股票,,電子零組件,電子零組件,待進一步分類
2413,2413.TW,環科,環隆科技股份有限公司,28,127359200,上市,電子零組件,股票,,電子零組件,電子零組件,待進一步分類
2415,2415.TW,錩新,錩新科技股份有限公司,28,90000000,上市,電子零組件,股票,,電子零組件,電子零組件,待進一步分類
2420,2420.TW,新巨,新巨企業股份有限公司,28,152648688,上市,電子零組件,股票,,電子零組件,電子零組件,待進一步分類
2421,2421.TW,建準,建準電機工業股份有限公司,28,286943669,上市,電子零組件,股票,,AI 電源與散熱,AI 資料中心,電源／散熱零組件
2428,2428.TW,興勤,興勤電子工業股份有限公司,28,128112726,上市,電子零組件,股票,,電子零組件,電子零組件,待進一步分類
2431,2431.TW,聯昌,聯昌電子企業股份有限公司,28,110927014,上市,電子零組件,股票,,電子零組件,電子零組件,待進一步分類
2440,2440.TW,太空梭,太空梭高傳真資訊科技(股)公司,28,139117271,上市,電子零組件,股票,,電子零組件,電子零組件,待進一步分類
2457,2457.TW,飛宏,飛宏科技股份有限公司,28,424772416,上市,電子零組件,股票,,電子零組件,電子零組件,待進一步分類
2460,2460.TW,建通,建通精密工業股份有限公司,28,169200000,上市,電子零組件,股票,,電子零組件,電子零組件,待進一步分類
2462,2462.TW,良得電,台灣良得電子股份有限公司,28,150784482,上市,電子零組件,股票,,電子零組件,電子零組件,待進一步分類
2467,2467.TW,志聖,志聖工業股份有限公司,28,156855348,上市,電子零組件,股票,,電子零組件,電子零組件,待進一步分類
2472,2472.TW,立隆電,立隆電子工業股份有限公司,28,164735137,上市,電子零組件,股票,,電子零組件,電子零組件,待進一步分類
2476,2476.TW,鉅祥,鉅祥企業股份有限公司,28,218080998,上市,電子零組件,股票,,電子零組件,電子零組件,待進一步分類
2478,2478.TW,大毅,大毅科技股份有限公司,28,144731339,上市,電子零組件,股票,,電子零組件,電子零組件,待進一步分類
2483,2483.TW,百容,百容電子股份有限公司,28,107889807,上市,電子零組件,股票,,電子零組件,電子零組件,待進一步分類
2484,2484.TW,希華,希華晶體科技股份有限公司,28,159421022,上市,電子零組件,股票,,電子零組件,電子零組件,待進一步分類
2492,2492.TW,華新科,華新科技股份有限公司,28,485204774,上市,電子零組件,股票,,電子零組件,電子零組件,待進一步分類
2493,2493.TW,揚博,揚博科技股份有限公司,28,126796629,上市,電子零組件,股票,,電子零組件,電子零組件,待進一步分類
3003,3003.TW,健和興,健和興端子股份有限公司,28,155654890,上市,電子零組件,股票,,電子零組件,電子零組件,待進一步分類
3011,3011.TW,今皓,今皓實業股份有限公司,28,129600851,上市,電子零組件,股票,,電子零組件,電子零組件,待進一步分類
3015,3015.TW,全漢,全漢企業股份有限公司,28,187261950,上市,電子零組件,股票,,電子零組件,電子零組件,待進一步分類
3021,3021.TW,鴻名,鴻名企業股份有限公司,28,94890000,上市,電子零組件,股票,,電子零組件,電子零組件,待進一步分類
3023,3023.TW,信邦,信邦電子股份有限公司,28,240069014,上市,電子零組件,股票,,電子零組件,電子零組件,待進一步分類
3026,3026.TW,禾伸堂,禾伸堂企業股份有限公司,28,165890318,上市,電子零組件,股票,,電子零組件,電子零組件,待進一步分類
3032,3032.TW,偉訓,偉訓科技股份有限公司,28,113285626,上市,電子零組件,股票,,電子零組件,電子零組件,待進一步分類
3037,3037.TW,欣興,欣興電子股份有限公司,28,1638872956,上市,電子零組件,股票,,ABF／IC 載板,高速運算載板,IC 載板
3042,3042.TW,晶技,台灣晶技股份有限公司,28,342992971,上市,電子零組件,股票,,電子零組件,電子零組件,待進一步分類
3044,3044.TW,健鼎,健鼎科技股份有限公司,28,525605898,上市,電子零組件,股票,,電子零組件,電子零組件,待進一步分類
3058,3058.TW,立德,立德電子股份有限公司,28,201722779,上市,電子零組件,股票,,電子零組件,電子零組件,待進一步分類
3090,3090.TW,日電貿,日電貿股份有限公司,28,287567150,上市,電子零組件,股票,,電子零組件,電子零組件,待進一步分類
3092,3092.TW,鴻碩,鴻碩精密電工股份有限公司,28,106649250,上市,電子零組件,股票,,電子零組件,電子零組件,待進一步分類
3229,3229.TW,晟鈦,晟鈦股份有限公司,28,64263000,上市,電子零組件,股票,,電子零組件,電子零組件,待進一步分類
3296,3296.TW,勝德,勝德國際研發股份有限公司,28,96724450,上市,電子零組件,股票,,電子零組件,電子零組件,待進一步分類
3308,3308.TW,聯德,聯德電子股份有限公司,28,60000000,上市,電子零組件,股票,,電子零組件,電子零組件,待進一步分類
3321,3321.TW,同泰,同泰電子科技股份有限公司,28,86113769,上市,電子零組件,股票,,電子零組件,電子零組件,待進一步分類
3338,3338.TW,泰碩,泰碩電子股份有限公司,28,87908141,上市,電子零組件,股票,,電子零組件,電子零組件,待進一步分類
3376,3376.TW,新日興,新日興股份有限公司,28,195763822,上市,電子零組件,股票,,電子零組件,電子零組件,待進一步分類
3432,3432.TW,台端,台端興業股份有限公司,28,42230000,上市,電子零組件,股票,,電子零組件,電子零組件,待進一步分類
3501,3501.TW,維熹,維熹科技股份有限公司,28,118257927,上市,電子零組件,股票,,電子零組件,電子零組件,待進一步分類
3533,3533.TW,嘉澤,嘉澤端子工業股份有限公司,28,112534691,上市,電子零組件,股票,,電子零組件,電子零組件,待進一步分類
3550,3550.TW,聯穎,聯穎科技股份有限公司,28,107550000,上市,電子零組件,股票,,電子零組件,電子零組件,待進一步分類
3593,3593.TW,力銘,力銘科技股份有限公司,28,60825449,上市,電子零組件,股票,,電子零組件,電子零組件,待進一步分類
3605,3605.TW,宏致,宏致電子股份有限公司,28,174697441,上市,電子零組件,股票,,電子零組件,電子零組件,待進一步分類
3607,3607.TW,谷崧,谷崧精密工業股份有限公司,28,121662239,上市,電子零組件,股票,,電子零組件,電子零組件,待進一步分類
3645,3645.TW,達邁,達邁科技股份有限公司,28,136754207,上市,電子零組件,股票,,電子零組件,電子零組件,待進一步分類
3653,3653.TW,健策,健策精密工業股份有限公司,28,146732803,上市,電子零組件,股票,,伺服器散熱零組件,AI 資料中心,均熱／散熱零組件
3679,3679.TW,新至陞,新至陞科技股份有限公司,28,63022229,上市,電子零組件,股票,,電子零組件,電子零組件,待進一步分類
3715,3715.TW,定穎投控,定穎投資控股股份有限公司,28,283574584,上市,電子零組件,股票,,PCB／IC 載板,高速運算載板,PCB／載板供應
4545,4545.TW,銘鈺,銘鈺精密工業股份有限公司,28,77000000,上市,電子零組件,股票,,電子零組件,電子零組件,待進一步分類
4912,4912.TW,聯德控股-KY,聯德控股股份有限公司,28,66993099,上市,電子零組件,股票,,電子零組件,電子零組件,待進一步分類
4915,4915.TW,致伸,致伸科技股份有限公司,28,471880824,上市,電子零組件,股票,,電子零組件,電子零組件,待進一步分類
4927,4927.TW,泰鼎-KY,泰鼎國際股份有限公司,28,264937988,上市,電子零組件,股票,,電子零組件,電子零組件,待進一步分類
4943,4943.TW,康控-KY,開曼康而富控股股份有限公司,28,126694353,上市,電子零組件,股票,,電子零組件,電子零組件,待進一步分類
4958,4958.TW,臻鼎-KY,臻鼎科技控股股份有限公司,28,1117274165,上市,電子零組件,股票,,PCB／IC 載板,高速運算載板,PCB／載板供應
4989,4989.TW,榮科,李長榮科技股份有限公司,28,172776500,上市,電子零組件,股票,,電子零組件,電子零組件,待進一步分類
4999,4999.TW,鑫禾,鑫禾科技股份有限公司,28,74417200,上市,電子零組件,股票,,電子零組件,電子零組件,待進一步分類
5469,5469.TW,瀚宇博,瀚宇博德股份有限公司,28,486166000,上市,電子零組件,股票,,電子零組件,電子零組件,待進一步分類
6108,6108.TW,競國,競國實業股份有限公司,28,154494311,上市,電子零組件,股票,,電子零組件,電子零組件,待進一步分類
6115,6115.TW,鎰勝,鎰勝工業股份有限公司,28,187662154,上市,電子零組件,股票,,電子零組件,電子零組件,待進一步分類
6133,6133.TW,金橋,金橋科技股份有限公司,28,117006294,上市,電子零組件,股票,,電子零組件,電子零組件,待進一步分類
6141,6141.TW,柏承,柏承科技股份有限公司,28,113354005,上市,電子零組件,股票,,電子零組件,電子零組件,待進一步分類
6153,6153.TW,嘉聯益,嘉聯益科技股份有限公司,28,636177694,上市,電子零組件,股票,,電子零組件,電子零組件,待進一步分類
6155,6155.TW,鈞寶,鈞寶電子工業股份有限公司,28,88023988,上市,電子零組件,股票,,電子零組件,電子零組件,待進一步分類
6191,6191.TW,精成科,精成科技股份有限公司,28,499303000,上市,電子零組件,股票,,電子零組件,電子零組件,待進一步分類
6197,6197.TW,佳必琪,佳必琪國際股份有限公司,28,123439128,上市,電子零組件,股票,,電子零組件,電子零組件,待進一步分類
6205,6205.TW,詮欣,詮欣股份有限公司,28,82235907,上市,電子零組件,股票,,電子零組件,電子零組件,待進一步分類
6213,6213.TW,聯茂,聯茂電子股份有限公司,28,363562218,上市,電子零組件,股票,,電子零組件,電子零組件,待進一步分類
6224,6224.TW,聚鼎,聚鼎科技股份有限公司,28,85645361,上市,電子零組件,股票,,電子零組件,電子零組件,待進一步分類
6269,6269.TW,台郡,台郡科技股份有限公司,28,323831481,上市,電子零組件,股票,,電子零組件,電子零組件,待進一步分類
6272,6272.TW,驊陞,驊陞科技股份有限公司,28,81763948,上市,電子零組件,股票,,電子零組件,電子零組件,待進一步分類
6282,6282.TW,康舒,康舒科技股份有限公司,28,856031294,上市,電子零組件,股票,,電子零組件,電子零組件,待進一步分類
6412,6412.TW,群電,群光電能科技股份有限公司,28,400769126,上市,電子零組件,股票,,AI 電源與散熱,AI 資料中心,電源／散熱零組件
6449,6449.TW,鈺邦,鈺邦科技股份有限公司,28,91878014,上市,電子零組件,股票,,電子零組件,電子零組件,待進一步分類
6672,6672.TW,騰輝電子-KY,騰輝電子國際集團股份有限公司,28,81620212,上市,電子零組件,股票,,電子零組件,電子零組件,待進一步分類
6715,6715.TW,嘉基,嘉基科技股份有限公司,28,68274026,上市,電子零組件,股票,,電子零組件,電子零組件,待進一步分類
6781,6781.TW,AES-KY,"AES Holding Co., Ltd.",28,85418780,上市,電子零組件,股票,,電子零組件,電子零組件,待進一步分類
