ticker,asof,Name,Market,Industry,beta_252d,flow_foreign_persist,max_ret_5d,mom_12_1,mom_6m,resid_mom_12m,rev_yoy,size_ln_mcap,vol_60d,composite_score
1808.TW,2026-09-17,潤隆,上市,建材營造,0.6492583820044477,-0.6710219932125862,0.26415771958797113,0.004114344459225476,0.1541709251189048,0.5209678948292455,7.075411928894508,-0.7895073553335936,0.4208296462552936,0.8475979436226019
6219.TWO,2026-09-17,富旺,上櫃,建材營造,1.1527024664485828,-0.6710219932125862,0.3059804322979042,-0.8895988614349123,-0.5950186824843092,-0.7459888890482739,7.075411928894508,0.9111456434344721,1.0839348458610671,0.8475052100840502
2478.TW,2026-09-17,大毅,上市,電子零組件,-1.0509063650050479,1.5922360354408616,0.3106110749778445,3.753227306951011,2.3031815860590688,2.979115769589071,0.03689785480359289,-0.5994591879992104,-1.7373554409437895,0.8430609593192668
3236.TWO,2026-09-17,千如,上櫃,電子零組件,-0.4482289996161528,1.5922360354408616,0.30555483163141484,2.9748132805025604,1.0755809451487899,3.0847003150329027,-0.17272073581792705,0.21862530983469017,-1.1390889619556714,0.8323857800223853
8039.TW,2026-09-17,台虹,上市,電子零組件,-1.115084927440672,-0.6710219932125862,0.4615541355004932,4.837351595484529,4.339010049492074,4.2760033991071715,-0.45999786489352035,-1.4757136544372105,-2.865193172190062,0.8141008408233575
3631.TWO,2026-09-17,晟楠,上櫃,電子零組件,-1.0410061257523426,0.08339734967189646,0.3402849265164035,1.6650238634575096,1.386262972189464,0.7923302388075426,3.3083353543556653,0.4557042249029315,0.214701281537811,0.800559342854098
6259.TWO,2026-09-17,百徽,上櫃,電子零組件,-0.21050533280615089,1.5922360354408616,0.4672764956963328,1.9342707595335569,1.8779225159934312,1.3553972722113004,0.46976352103951524,1.303503987527629,-1.6075659751637184,0.7980332532747509
6166.TW,2026-09-17,凌華,上市,電腦及週邊設備,0.9323816958578591,-0.6710219932125862,-0.14460989841065144,1.9503358663959915,2.671509810945498,3.408685162487344,0.07323536812572747,-0.800224296020298,-0.30884651604804797,0.7901605777912041
5455.TWO,2026-09-17,昇益,上櫃,建材營造,0.5317201643268391,-0.6710219932125862,0.34038306666232426,-0.2306098857568421,0.7646020499349482,0.11062745603599336,4.3861703974043795,0.7462995386107236,1.1134253028540575,0.7879551218733153
2395.TW,2026-09-17,研華,上市,電腦及週邊設備,-0.14648860710126588,3.101074721209827,-0.7827526004477974,1.878256151215491,3.2616627306851504,2.6627713591719564,0.4163952102275483,-2.767727779754002,-0.5383526221991056,0.7872042847786447
